 424.67,  385.58
 425.13,  386.53
 425.04,  386.29
 425.07,  386.46
 424.81,  386.0
 426.42,  391.31
 426.99,  393.17
 426.78,  392.91
 425.39,  388.29
 425.59,  388.06
 425.55,  387.99
 425.03,  386.77
 425.72,  387.54
 425.5,  386.83
 425.83,  388.2
 426.85,  391.39
 427.02,  391.79
 426.54,  391.07
 424.99,  386.66
 424.34,  383.42
 423.96,  381.95
 423.85,  381.97
 424.13,  382.27
 423.87,  381.12
 423.46,  378.83
 425.19,  384.75
 425.36,  385.91
 425.11,  385.43
 423.78,  382.86
 423.17,  381.37
 422.97,  381.31
 422.92,  380.86
 422.92,  381.38
 422.49,  380.96
 372.94,  394.28
 315.53,  410.84
 316.42,  413.65
 316.88,  414.89
 315.59,  411.01
 314.95,  408.29
 314.31,  406.57
 314.85,  408.76
 314.61,  408.61
 314.75,  408.34
 314.72,  407.99
 315.85,  411.41
 316.6,  413.78
 315.98,  411.85
 314.9,  408.38
 314.26,  406.06
 314.21,  405.76
 313.8,  404.19
 313.46,  403.31
 313.28,  402.56
 313.32,  402.22
 371.19,  389.61
 401.29,  387.59
 401.32,  390.61
 399.82,  387.5
 398.25,  384.54
 397.51,  383.96
 396.98,  383.25
 397.23,  385.44
 396.4,  383.46
 396.66,  385.09
 397.22,  387.81
 398.29,  392.07
 397.9,  392.15
 396.92,  389.84
 395.32,  385.27
 395.49,  386.59
 395.42,  386.71
 394.85,  385.24
 394.88,  385.49
 394.88,  385.84
 395.18,  387.09
 395.84,  388.99
 395.91,  388.7
 395.78,  388.85
 394.46,  385.37
 393.57,  382.68
 393.12,  381.65
 393.16,  381.75
 392.75,  379.35
 392.95,  380.16
 393.58,  382.19
 394.97,  387.25
 395.07,  387.84
 394.64,  386.74
 393.04,  381.47
 393.04,  381.55
 392.21,  378.69
 392.05,  378.04
 392.15,  378.82
 392.04,  378.73
 392.37,  380.07
 356.16,  395.12
 343.75,  398.63
 342.86,  396.83
 341.57,  393.46
 341.32,  392.91
 340.79,  391.92
 340.69,  391.89
 340.04,  390.26
 340.01,  390.59
 340.64,  393.02
 341.56,  396.38
 341.07,  394.77
 340.36,  392.9
 338.78,  388.29
 338.08,  386.26
 337.85,  385.61
 337.18,  383.89
 336.69,  382.35
 336.67,  382.06
 337.47,  384.68
 338.15,  386.62
 337.9,  386.14
 337.38,  385.5
 335.7,  379.87
 335.42,  379.16
 335.34,  379.43
 335.62,  379.9
 335.27,  378.62
 335.33,  378.94
 335.45,  379.5
 336.67,  383.31
 336.58,  383.21
 335.58,  380.16
 334.15,  375.9
 334.28,  376.0
 334.22,  375.45
 334.3,  375.74
 334.73,  377.02
 334.47,  376.28
 334.65,  376.84
 335.85,  380.79
 336.02,  381.11
 335.44,  379.33
 333.56,  373.8
 333.14,  372.13
 333.52,  373.04
 333.55,  372.96
 333.36,  372.36
 333.05,  371.67
 333.09,  371.68
 335.0,  377.61
 335.21,  378.19
 334.8,  376.53
 333.95,  374.22
 333.87,  373.95
 333.96,  373.73
 334.19,  374.47
 333.78,  373.7
 333.87,  374.69
 334.03,  375.09
 335.23,  378.53
 334.93,  377.33
 334.69,  376.48
 333.11,  371.56
 332.98,  371.03
 332.52,  369.65
 332.64,  369.69
 332.37,  369.2
 332.68,  370.03
 332.87,  370.46
 151.87,  114.15
 144.5,  103.03
 144.51,  103.1
 144.1,  101.12
 144.17,  101.42
 144.35,  101.73
 144.49,  101.73
 144.52,  101.81
 144.37,  102.8
 144.5,  103.05
 144.95,  105.83
 144.96,  105.9
 145.0,  106.18
 144.52,  103.57
 144.66,  104.3
 144.71,  104.57
 144.65,  104.29
 144.65,  103.88
 144.75,  103.98
 144.59,  102.83
 145.13,  105.71
 145.16,  105.75
 145.12,  105.82
 144.54,  102.7
 144.67,  103.37
 144.69,  103.65
 144.91,  104.28
 144.88,  104.34
 145.31,  106.38
 145.51,  107.25
 145.64,  108.01
 145.65,  107.84
 145.96,  107.35
 145.94,  107.46
 146.07,  108.0
 146.2,  108.79
 146.38,  109.77
 146.46,  110.26
 146.48,  110.76
 146.13,  108.73
 146.25,  108.61
 146.2,  108.11
 146.22,  108.43
 146.14,  109.11
 146.11,  108.51
 146.17,  108.59
 146.38,  109.43
 146.44,  109.9
 146.64,  110.54
 146.64,  110.46
 146.65,  110.56
 146.62,  110.39
 146.65,  110.49
 146.94,  111.14
 146.96,  111.2
 147.16,  112.25
 147.11,  113.26
 147.03,  112.78
 147.0,  112.76
 146.93,  112.34
 146.72,  111.36
 146.86,  112.09
 146.83,  111.99
 146.98,  112.72
 147.09,  113.94
 147.25,  114.72
 147.16,  114.17
 147.11,  114.07
 269.82,  214.52
 271.54,  244.36
 263.99,  243.43
 259.26,  244.44
 256.56,  243.78
 254.05,  244.94
 251.86,  243.98
 251.08,  243.24
 250.15,  245.09
 249.7,  245.85
 249.83,  245.82
 250.29,  245.86
 251.19,  246.93
 252.15,  247.4
 253.56,  247.03
 255.58,  247.03
 256.79,  244.84
 257.77,  245.12
 258.26,  246.88
 258.32,  246.6
 258.18,  246.52
 257.35,  245.38
 257.07,  245.02
 257.26,  246.32
 257.14,  246.45
 256.92,  246.03
 256.93,  246.47
 256.83,  246.75
 256.87,  246.7
 256.91,  248.18
 256.61,  247.72
 256.34,  247.32
 256.35,  248.23
 256.26,  248.72
 256.14,  248.81
 256.09,  249.47
