[1549402301.0, 0.63, 0.9, 0.75, 216.35, 2172.49, 438.49, 101.62, 973.24, 74.7] True
[1549402361.0, 0.62, 0.91, 0.75, 216.39, 2104.4, 439.84, 101.28, 900.24, 74.68] True
[1549402422.0, 0.62, 0.91, 0.75, 216.09, 2095.99, 440.28, 99.17, 889.0, 75.36] True
[1549402482.0, 0.63, 0.91, 0.75, 215.76, 2093.31, 438.81, 97.55, 883.7, 75.66] True
[1549402542.0, 0.63, 0.91, 0.75, 215.77, 2092.8, 439.85, 97.87, 885.29, 76.46] True
[1549402602.0, 0.63, 0.91, 0.76, 216.15, 2090.28, 439.63, 100.5, 882.85, 77.5] True
[1549402663.0, 0.63, 0.91, 0.75, 216.22, 2082.76, 439.56, 101.06, 878.51, 77.58] True
[1549402723.0, 0.63, 0.91, 0.75, 216.28, 2084.72, 438.79, 101.51, 882.22, 77.34] True
[1549402783.0, 0.62, 0.91, 0.75, 216.77, 2085.07, 438.87, 102.84, 881.66, 76.93] True
[1549402843.0, 0.62, 0.92, 0.75, 216.66, 2025.26, 438.57, 101.71, 803.53, 76.96] True
[1549402904.0, 0.63, 0.92, 0.75, 216.63, 2015.25, 439.86, 102.03, 785.93, 77.8] True
[1549402964.0, 0.63, 0.92, 0.75, 216.68, 2016.74, 438.88, 102.62, 788.22, 78.15] True
[1549403024.0, 0.62, 0.91, 0.75, 216.52, 2101.86, 438.74, 102.06, 866.43, 77.02] True
[1549403084.0, 0.63, 0.91, 0.75, 215.82, 2089.9, 439.56, 99.08, 875.47, 78.27] True
[1549403144.0, 0.63, 0.91, 0.75, 215.88, 2085.88, 438.47, 98.79, 874.42, 78.37] True
[1549403205.0, 0.63, 0.91, 0.75, 215.98, 2083.59, 439.29, 99.6, 875.06, 79.05] True
[1549403265.0, 0.63, 0.92, 0.75, 216.14, 2019.96, 439.91, 100.24, 792.86, 79.92] True
[1549403325.0, 0.63, 0.92, 0.75, 216.28, 2017.53, 439.55, 100.84, 782.16, 80.2] True
[1549403385.0, 0.62, 0.92, 0.75, 217.47, 2025.37, 438.72, 106.35, 768.49, 79.1] True
[1549403446.0, 0.62, 0.92, 0.75, 217.51, 2022.26, 438.57, 106.67, 770.48, 78.8] True
[1549403506.0, 0.62, 0.92, 0.75, 217.42, 2024.56, 439.53, 106.51, 769.34, 78.93] True
[1549403566.0, 0.62, 0.92, 0.75, 217.0, 2027.69, 438.41, 103.85, 768.62, 78.46] True
[1549403627.0, 0.62, 0.92, 0.75, 217.07, 2026.75, 439.54, 104.28, 770.94, 78.75] True
[1549403687.0, 0.62, 0.92, 0.75, 217.09, 2026.98, 441.0, 104.22, 772.16, 78.61] True
[1549403747.0, 0.63, 0.92, 0.75, 216.27, 2025.87, 440.63, 100.26, 773.95, 79.35] True
[1549403807.0, 0.63, 0.92, 0.75, 216.21, 2023.9, 439.42, 99.84, 772.87, 79.99] True
[1549403868.0, 0.63, 0.92, 0.75, 216.27, 2025.38, 439.17, 99.92, 769.48, 80.78] True
[1549403928.0, 0.63, 0.91, 0.75, 216.18, 2113.97, 439.78, 100.15, 856.74, 80.16] True
[1549403988.0, 0.62, 0.91, 0.75, 216.83, 2104.18, 439.14, 103.32, 858.55, 80.43] True
[1549404048.0, 0.62, 0.91, 0.75, 216.99, 2100.21, 439.14, 103.92, 864.83, 79.18] True
[1549404108.0, 0.62, 0.91, 0.75, 217.13, 2094.92, 439.61, 103.95, 856.62, 78.66] True
